gid;ligne;code_trace;code_ligne;type_trace;nom_trace;sens;origine;destination;nom_origine;nom_destination;famille_transport;couleur;couleur_hex;date_debut;date_fin;code_type_ligne;nom_type_ligne;pmr;code_tri_ligne;nom_version;last_update;last_update_fme
267;C8;C8-3;C8;TVX;Grange Blanche - Vaulx - Resistance;Aller;10524;33413;Grange Blanche;Vaulx - Résistance;BUS;119 129 134;#778186;20240108;;REG;Régulière;True;C  8;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688197+02:00
271;C10;C10-2;C10;NOM;St-Genis Barolles - Bellecour A.Poncet;Retour;11303;10075;Saint-Genis Barolles;Bellecour A. Poncet;BUS;119 129 134;#778186;20180101;;REG;Régulière;True;C 10;14 octobre 2025;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688238+02:00
272;C10;C10-1;C10;NOM;Bellecour A.Poncet - St-Genis Barolles;Aller;10075;11303;Bellecour A. Poncet;Saint-Genis Barolles;BUS;119 129 134;#778186;20180101;;REG;Régulière;True;C 10;14 octobre 2025;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688254+02:00
275;C11;C11-1;C11;NOM;Saxe-Gambetta - Laurent Bonnevay;Aller;33452;10716;Saxe - Gambetta.;Laurent Bonnevay;BUS;191 114 20;#BF7214;20180101;;REG;Régulière;True;C 11;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688302+02:00
1922;C12;C12-7;C12;TVX;Bellecour A. Poncet - Hop. Feyzin Venissieux;Aller;10075;32811;Bellecour A. Poncet;Hôp. Feyzin Vénissieux;BUS;119 129 134;#778186;20260518;20260712;REG;Régulière;True;C 12;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688324+02:00
196;69;69-6;69;TVX;College B. Tavernier - Manufacture Montluc;Retour;10259;10905;Collège B. Tavernier;Manufacture Montluc;BUS;229 40 43;#E5282B;20240219;;REG;Régulière;True;  69;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.687387+02:00
1923;C12;C12-8;C12;TVX;Hop. Feyzin Venissieux - Bellecour A. Poncet;Retour;32811;10075;Hôp. Feyzin Vénissieux;Bellecour A. Poncet;BUS;119 129 134;#778186;20260518;20260712;REG;Régulière;True;C 12;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688334+02:00
280;C13;C13-4;C13;NOM;Montessuy Gutenberg - Grange Blanche;Retour;10987;10524;Montessuy Gutenberg;Grange Blanche;BUS;119 129 134;#778186;20250623;;REG;Régulière;True;C 13;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688345+02:00
279;C13;C13-3;C13;NOM;Grange Blanche - Montessuy Gutenberg;Aller;10524;10987;Grange Blanche;Montessuy Gutenberg;BUS;119 129 134;#778186;20250623;;REG;Régulière;True;C 13;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688356+02:00
281;C14;C14-3;C14;NOM;Jean Mace - Les Sources;Aller;10593;10842;Jean Macé;Les Sources;BUS;119 129 134;#778186;20250623;;REG;Régulière;True;C 14;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688367+02:00
282;C14;C14-4;C14;NOM;Les Sources - Jean Mace;Retour;10842;10593;Les Sources;Jean Macé;BUS;119 129 134;#778186;20250623;;REG;Régulière;True;C 14;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688377+02:00
284;C15;C15-2;C15;NOM;Laurent Bonnevay - Bachut Mairie du 8e;Retour;10716;10052;Laurent Bonnevay;Bachut - Mairie du 8ème;BUS;119 129 134;#778186;20180101;;REG;Régulière;True;C 15;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688388+02:00
283;C15;C15-1;C15;NOM;Bachut Mairie du 8e - Laurent Bonnevay;Aller;10052;10716;Bachut - Mairie du 8ème;Laurent Bonnevay;BUS;119 129 134;#778186;20180101;;REG;Régulière;True;C 15;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688399+02:00
291;C17;C17-7;C17;NOM;Porte des Alpes - Laurent Bonnevay;Retour;20041;10716;Porte des Alpes;Laurent Bonnevay;BUS;119 129 134;#778186;20240311;;REG;Régulière;True;C 17;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688431+02:00
289;C17;C17-9;C17;MAR;Laurent Bonnevay - Charpennes Charles Hernu;Retour;10716;10204;Laurent Bonnevay;Charpennes Charles Hernu;BUS;119 129 134;#778186;20260101;;REG;Régulière;True;C 17;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688453+02:00
290;C17;C17-4;C17;NOM;Laurent Bonnevay - Porte des Alpes;Aller;10716;20041;Laurent Bonnevay;Porte des Alpes;BUS;119 129 134;#778186;20240311;;REG;Régulière;True;C 17;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688463+02:00
292;C17;C17-6;C17;NOM;Laurent Bonnevay - Charpennes Charles Hernu;Retour;10716;10204;Laurent Bonnevay;Charpennes Charles Hernu;BUS;119 129 134;#778186;20240311;;REG;Régulière;True;C 17;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688474+02:00
299;C20;C20-5;C20;NOM;Bellecour St Exupery - Francheville Taffignon;Aller;20180;10173;Bellecour St Exupéry;Francheville Taffignon;BUS;119 129 134;#778186;20250623;;REG;Régulière;True;C 20;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688561+02:00
300;C20;C20-6;C20;NOM;Francheville Taffignon - Bellecour St Exupery;Retour;10173;20180;Francheville Taffignon;Bellecour St Exupéry;BUS;119 129 134;#778186;20250623;;REG;Régulière;True;C 20;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688584+02:00
309;C24;C24-1;C24;NOM;Gorge de Loup - Gymnase E.Catalon;Aller;10513;33910;Gorge de Loup;Gymnase E. Catalon;BUS;119 129 134;#778186;20190107;;REG;Régulière;True;C 24;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688699+02:00
85;17;17-14;17;MAR;Vourles ZA Les Plattes - Gare d'Oullins;Retour;34657;34269;Vourles ZA Les Plattes;Gare d'Oullins;BUS;229 40 43;#E5282B;20260217;;REG;Régulière;False;  17;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686157+02:00
83;17;17-7;17;NOM;Vourles - ZI Les Plattes - Gare d'Oullins;Retour;34657;34269;Vourles ZA Les Plattes;Gare d'Oullins;BUS;229 40 43;#E5282B;20250901;;REG;Régulière;False;  17;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686179+02:00
82;17;17-15;17;MAR;Gare d'Oullins - St-Genis Lycee Descartes;Aller;34269;12284;Gare d'Oullins;St-Genis Lycée Descartes;BUS;229 40 43;#E5282B;20260217;;REG;Régulière;False;  17;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686190+02:00
84;17;17-13;17;MAR;Gare d'Oullins - Vourles ZA Les Plattes;Aller;34269;34657;Gare d'Oullins;Vourles ZA Les Plattes;BUS;229 40 43;#E5282B;20260217;;REG;Régulière;False;  17;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686200+02:00
315;GE2;GE2-1;GE2;NOM;Feyzin Gare - Solaize CRES;Aller;10436;33704;Feyzin Gare;Solaize CRES;BUS;81 147 73;#519349;20180101;;REG;Régulière;True;G E2;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688753+02:00
48;2;2-2;2;NOM;Plateau de St-Rambert - Croix-Rousse;Retour;20244;11119;Plateau de St Rambert;Croix-Rousse;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;False;   2;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.685790+02:00
54;3;3-3;3;NUI;Gorge de Loup - Porte de Lyon;Aller;10513;11147;Gorge de Loup;Porte de Lyon;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;   3;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.685812+02:00
49;3;3-4;3;NOM;Dardilly Le Jubin - Gorge de Loup;Retour;20189;10513;Dardilly Le Jubin;Gorge de Loup;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;   3;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.685823+02:00
51;3;3-2;3;NOM;Gorge de Loup - Limonest Le Puy d'Or;Aller;10513;33290;Gorge de Loup;Limonest Le Puy d'Or;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;   3;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.685833+02:00
50;3;3-6;3;NUI;Porte de Lyon - Gorge de Loup;Retour;11147;10513;Porte de Lyon;Gorge de Loup;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;   3;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.685844+02:00
52;3;3-5;3;NOM;Limonest Le Puy d'Or - Gorge de Loup;Retour;33290;10513;Limonest Le Puy d'Or;Gorge de Loup;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;   3;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.685855+02:00
53;3;3-1;3;NOM;Gorge de Loup - Dardilly Le Jubin;Aller;10513;20189;Gorge de Loup;Dardilly Le Jubin;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;   3;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.685866+02:00
1696;JD489;489101 LE PERREON CX COLLIER > LE PERREON LE BOURG (Court);6042;;489101 LE PERREON CX COLLIER > LE PERREON LE BOURG (Court);;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.246541+02:00
45;TB11;TB11-1;TB11;NOM;Gare Saint-Paul - Laurent Bonnevay;Aller;11327;10716;Gare Saint-Paul;Laurent Bonnevay;BUS;171 12 115;#AB0C73;20250901;;REG;Régulière;False;TB11;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.685769+02:00
110;25;25-2;25;NOM;Sept Chemins - Gare Part-Dieu Vivier Merle;Retour;11269;11064;Sept Chemins;Gare Part-Dieu V.Merle;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  25;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686459+02:00
1779;JD131;73873;JD131;;Bon Secours - Charles De Foulcauld - Pierre Termier - Retour;Retour;;;;La Fouillouse Acacias;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.420199+02:00
319;GE6;GE6-1;GE6;NOM;Charbonnieres Gare - Charbonnieres Gare;Aller;30092;30092;Charbonnières Gare;Charbonnières Gare;BUS;0 79 145;#004F91;20230102;;REG;Régulière;False;G E6;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688807+02:00
332;S5;S5-2;S5;NOM;Vieux Crépieux - Caluire Bords de Saône;Retour;11462;34030;Vieux Crépieux;Caluire - Bords de Saône;BUS;0 118 50;#007632;20180101;;REG;Régulière;True;S  5;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688868+02:00
333;S5;S5-1;S5;NOM;Caluire Bords de Saône - Vieux Crépieux;Aller;34030;11462;Caluire - Bords de Saône;Vieux Crépieux;BUS;0 118 50;#007632;20180101;;REG;Régulière;True;S  5;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688884+02:00
335;S6;S6-5;S6;TVX;Croix-Rousse - Hotel de Ville L. Pradel;Retour;11119;10568;Croix-Rousse;Hôtel de Ville L. Pradel;BUS;0 118 50;#007632;20250623;;REG;Régulière;True;S  6;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688917+02:00
338;S8;S8-5;S8;NOM;La Buissiere Viralamande - Rillieux Vancia;Aller;10633;34606;La Buissière Viralamande;Rillieux Vancia;BUS;0 118 50;#007632;20230601;;REG;Régulière;True;S  8;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688939+02:00
68;11;11-2;11;NOM;Thurins Mairie - Gare d'Oullins;Retour;34090;34269;Thurins Mairie;Gare d'Oullins;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  11;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686006+02:00
67;11;11-1;11;NOM;Gare d'Oullins - Thurins Mairie;Aller;34269;34090;Gare d'Oullins;Thurins Mairie;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  11;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686017+02:00
337;S8;S8-6;S8;NOM;Rillieux Vancia - La Buissiere Viralamande;Retour;34606;10633;Rillieux Vancia;La Buissière Viralamande;BUS;0 118 50;#007632;20230601;;REG;Régulière;True;S  8;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688949+02:00
340;S9;S9-1;S9;NOR;Hopital Lyon Sud - Moly;Aller;10565;33077;St-Genis-Laval Hôp. Sud;Moly;BUS;0 118 50;#007632;20231021;;REG;Régulière;False;S  9;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688971+02:00
269;C9;C9-1;C9;NOM;Bellecour Antonin Poncet - Hôpitaux Est;Aller;10075;33247;Bellecour A. Poncet;Hôpitaux Est;BUS;119 129 134;#778186;20260209;;REG;Régulière;True;C  9;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688221+02:00
109;25;25-1;25;NOM;Gare Part-Dieu Vivier Merle - Sept Chemins;Aller;11064;11269;Gare Part-Dieu V.Merle;Sept Chemins;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  25;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686470+02:00
341;S9;S9-2;S9;NOR;Moly - Hopital Lyon Sud;Retour;33077;10565;Moly;St-Genis-Laval Hôp. Sud;BUS;0 118 50;#007632;20231021;;REG;Régulière;False;S  9;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689026+02:00
195;69;69-5;69;TVX;Manufacture Montluc - College B. Tavernier;Aller;10905;10259;Manufacture Montluc;Collège B. Tavernier;BUS;229 40 43;#E5282B;20240219;;REG;Régulière;True;  69;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.687398+02:00
146;43;43-1;43;NOM;Gare de Vaise - Genay Proulieu;Aller;10487;30087;Gare de Vaise-G.Collomb;Genay Proulieu;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  43;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686837+02:00
143;43;43-3;43;ZI;Genay Proulieu - Gare de Vaise;Retour;30087;10487;Genay Proulieu;Gare de Vaise-G.Collomb;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  43;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686848+02:00
344;S10;S10-4;S10;NOM;Lycee Jean Perrin - Joannes Carret;Retour;10878;10599;Lycée Jean Perrin;Joannès Carret;BUS;0 118 50;#007632;20250901;;REG;Régulière;True;S 10;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689036+02:00
343;S10;S10-3;S10;NOM;Joannes Carret - Lycee Jean Perrin;Aller;10599;10878;Joannès Carret;Lycée Jean Perrin;BUS;0 118 50;#007632;20250901;;REG;Régulière;True;S 10;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689047+02:00
345;S11;S11-2;S11;NOM;Le Château Duchère - Gare de Vaise;Retour;30144;10487;Le Château Duchère;Gare de Vaise-G.Collomb;BUS;0 118 50;#007632;20180101;;REG;Régulière;True;S 11;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689058+02:00
346;S11;S11-1;S11;NOM;Gare de Vaise - Le Château Duchère;Aller;10487;30144;Gare de Vaise-G.Collomb;Le Château Duchère;BUS;0 118 50;#007632;20180101;;REG;Régulière;True;S 11;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689069+02:00
91;20;20-3;20;NOM;St Cyr - Gare de Vaise;Retour;11294;10487;St Cyr;Gare de Vaise-G.Collomb;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  20;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686276+02:00
348;S14;S14-2;S14;NOM;Neuville  - Torrières -  Neuville;Aller;11014;11014;Neuville;Neuville;BUS;0 118 50;#007632;20180101;;REG;Régulière;True;S 14;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689080+02:00
347;S14;S14-3;S14;NOM;Neuville  - Les Sources -  Neuville;Aller;11014;11014;Neuville;Neuville;BUS;0 118 50;#007632;20180101;;REG;Régulière;True;S 14;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689091+02:00
349;S14;S14-1;S14;NOM;Neuville  - Hôpital -  Neuville;Aller;11014;11014;Neuville;Neuville;BUS;0 118 50;#007632;20180101;;REG;Régulière;True;S 14;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689102+02:00
94;20;20-2;20;NOM;Gare de Vaise - St Cyr;Aller;10487;11294;Gare de Vaise-G.Collomb;St Cyr;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  20;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686297+02:00
1873;ZI1;ZI1-5;ZI1;TVX;St Priest Gare - Gare de Venissieux;Retour;11335;20487;St Priest Gare;Gare de Vénissieux;BUS;0 159 227;#009FE3;20260427;20261009;REG;Régulière;True;Z I1;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689134+02:00
352;ZI1;ZI1-3;ZI1;NOM;Gare de Venissieux - St Priest Gare;Aller;20487;11335;Gare de Vénissieux;St Priest Gare;BUS;0 159 227;#009FE3;20180903;;REG;Régulière;True;Z I1;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689145+02:00
354;ZI2;ZI2-5;ZI2;NOM;Z.I. Sud - Z.I. Nord;Aller;31632;31631;Meyzieu Z.I. Sud;Meyzieu Z.I. Nord;BUS;0 159 227;#009FE3;20250901;;REG;Régulière;True;Z I2;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689156+02:00
361;ZI5;ZI5-1;ZI5;NOM;Vaulx-en-Velin La Soie - Rond-Point d'Italie;Aller;31760;34320;Vaulx-en-Velin La Soie;Rond-Point d'Italie;BUS;0 159 227;#009FE3;20180101;;REG;Régulière;True;Z I5;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689222+02:00
360;ZI5;ZI5-2;ZI5;NOM;Rond-Point d'Italie - Vaulx-en-Velin La Soie;Retour;34320;31760;Rond-Point d'Italie;Vaulx-en-Velin La Soie;BUS;0 159 227;#009FE3;20180101;;REG;Régulière;True;Z I5;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689232+02:00
362;ZI8;ZI8-2;ZI8;NOM;St Priest Jules Ferry - Parc des Lumières;Aller;31140;34444;St-Priest Jules Ferry;Parc des Lumieres;BUS;0 159 227;#009FE3;20180101;;REG;Régulière;True;Z I8;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689254+02:00
380;JD4;J00401 FAURE / CHAPONNAY - COLLEGE LA XAVIERE;J4;;;Aller;;;;;BUS;23 41 123;#17297B;;;;;;;;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689462+02:00
381;JD4;J00404 FAURE / SAINT PIERRE DE CHANDIEU - CRETES ORANGE;J4;;;Retour;;;;;BUS;23 41 123;#17297B;;;;;;;;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689473+02:00
382;JD13;J13-1;J13;NOM;Solaize Mairie - Assomption;Aller;11278;10038;Solaize Mairie;Assomption;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;4 mars 2025;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689484+02:00
388;JD53;J53-2;J53;NOM;College Lycee Jean Perrin - Duchere Martiniere;Retour;32120;10372;Collège Lycée J. Perrin;Duchère Martinière;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689549+02:00
389;JD53;J53-1;J53;NOM;Duchere Martiniere - College Lycee Jean Perrin;Aller;10372;32120;Duchère Martinière;Collège Lycée J. Perrin;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689560+02:00
391;JD56;J56-2;J56;NOM;College Lycee Jean Perrin - Gare de Collonges-Fontaines;Retour;32120;10484;Collège Lycée J. Perrin;Gare Collonges-Fontaines;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689571+02:00
395;JD73;J73-1;J73;NOM;Les Residences - Lycee Rosa Parks;Aller;32062;33860;Les Résidences;Lycée Rosa Parks;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689615+02:00
145;43;43-5;43;NOM;Genay Proulieu - Gare de Vaise;Retour;30087;10487;Genay Proulieu;Gare de Vaise-G.Collomb;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  43;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686826+02:00
144;43;43-2;43;ZI;Gare de Vaise - Genay Proulieu;Aller;10487;30087;Gare de Vaise-G.Collomb;Genay Proulieu;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  43;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.686859+02:00
312;C26;C26-3;C26;TVX;Cite Inter Transbordeur - Grange Blanche;Aller;10387;10524;Cité Inter Transbordeur;Grange Blanche;BUS;119 129 134;#778186;20240108;;REG;Régulière;True;C 26;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688731+02:00
394;JD73;J73-3;J73;NOM;College Jean Renoir - Les Bruyeres;Retour;10597;10777;Collège Jean Renoir;Les Bruyères;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689636+02:00
181;63;63-4;63;TVX;Oullins Le Golf - Claudius Collonge;Retour;10729;10256;Oullins Le Golf;Claudius Collonge;BUS;229 40 43;#E5282B;20260112;;REG;Régulière;True;  63;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.687258+02:00
400;JD74;J74-4;J74;MER;Les Epinettes - Lycee Rosa Parks;Aller;10794;33860;Les Epinettes;Lycée Rosa Parks;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689658+02:00
183;64;64-3;64;TVX;Jean Mace - St Fons Semard;Aller;10593;11785;Jean Macé;St Fons Semard;BUS;229 40 43;#E5282B;20251103;20261231;REG;Régulière;True;  64;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.687290+02:00
398;JD74;J74-3;J74;NOM;College Jean Renoir - Franck de Peyronnet;Retour;10597;32105;Collège Jean Renoir;Franck de Peyronnet;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689669+02:00
218;80;80-1;80;NOM;Grigny La Colombe - Givors Vallée du Gier;Aller;31650;31687;Grigny La Colombe;Givors Vallée du Gier;BUS;229 40 43;#E5282B;20180101;;REG;Régulière;True;  80;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.687636+02:00
399;JD74;J74-5;J74;MER;College Jean Renoir - Franck de Peyronnet;Retour;10597;32105;Collège Jean Renoir;Franck de Peyronnet;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689680+02:00
401;JD75;J75-1;J75;NOM;Les Prolieres - Lycee Rosa Parks;Aller;32106;33860;Les Prolières;Lycée Rosa Parks;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689691+02:00
402;JD75;J75-5;J75;MER;College Jean Renoir - Fontaines-St Martin Ctre;Retour;10597;20117;Collège Jean Renoir;Fontaines-St Martin Ctre;BUS;23 41 123;#17297B;20211201;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689702+02:00
1800;52;52-6;52;TVX;Parilly Univ. Hippodrome - Vaulx - La Grappiniere;Retour;33640;20205;Parilly Univ. Hippodrome;Vaulx - La Grappinière;BUS;229 40 43;#E5282B;20260323;;REG;Régulière;False;  52;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.687032+02:00
1701;JD493;493201 COLLEGE BOIS FRANC >> LE PERREON (Le Bourg);6044;;493201 COLLEGE BOIS FRANC >> LE PERREON (Le Bourg);;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.246594+02:00
403;JD75;J75-4;J75;NOM;College Jean Renoir - Fontaines-St Martin Ctre;Retour;10597;20117;Collège Jean Renoir;Fontaines-St Martin Ctre;BUS;23 41 123;#17297B;20211201;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689713+02:00
404;JD92;J92-1;J92;NOM;Gorge de Loup - Lycee Branly;Aller;10513;20399;Gorge de Loup;Lycée Branly;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689724+02:00
409;JD120;J12001 / 515||GENAS - COLLEGE JEAN D'ORMESSON;J120;;;Retour;;;;;BUS;23 41 123;#17297B;;;;;;;;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689779+02:00
411;JD120;J12004 / 709||GENAS - RATABIZET;J120;;;Aller;;;;;BUS;23 41 123;#17297B;;;;;;;;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689801+02:00
259;C3;C3-6;C3;TVX;Laurent Bonnevay - Vaulx-en-Velin La Grappiniere;Aller;10716;20205;Laurent Bonnevay;Vaulx - La Grappinière;BUS;119 129 134;#778186;20260107;20260830;REG;Régulière;True;C  3;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.688133+02:00
413;JD120;J12008 / 516||GENAS - RATABIZET;J120;;;Aller;;;;;BUS;23 41 123;#17297B;;;;;;;;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.689822+02:00
